migration_action,repo_target,source_path,sha256,size_bytes,status,size_risk,reason
EXCLUDE,,janus_audit/__pycache__/dft_guided_material_v12.cpython-313.pyc,06fbe3f6c835c30a5305ce33ee0ff02865dc7e14e6c72a0e7f7376d182356dd5,20764,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_audit/__pycache__/janus_fourier_landscapes_v12.cpython-313.pyc,d0dfd17d090ffd0610b541ef7570f59018cfc2ecd00b4550349051d1f80a14d4,12292,EPHEMERAL_QA,OK,Rendered page/QA-only intermediate; reproducible from source document.
EXCLUDE,,janus_audit/audit_full_hessian.py,f5131eebc7b79308b3daec3c9ed4a72e3688386ba703232d0168b233f7b7a53d,4812,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0825.
EXCLUDE,,janus_audit/dft_guided_material_v12.py,3dbb2ef66165b519ee48de20e34ed855e319cb3877f2f5952e710adcff671356,10403,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0216.
EXCLUDE,,janus_audit/full_hessian_audit.json,9596551977d2cba08c8ae7e0e022f9659d8ab1b8ef6090d8368d8c37721bbbc0,7811,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0502.
EXCLUDE,,janus_audit/janus_fourier_landscapes_v12.py,f2b1ffc29da25d053fa534145d2d1896cdfb33441928d4b12a218961114942d9,7446,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0817.
EXCLUDE,,janus_audit/run_dft_material_validation_v12.py,51d7f4fc14d6598872f4620a3703ce50109c12b9aa9097a5d18d4a0db5b20674,8442,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0284.
EXCLUDE,,janus_baseline_gate/CANONICAL_BASELINE_DEPENDENCY.csv,3921a9facbecb0f198c14b0fa559fa338f2fe41c76e0353a18dd51dba5308632,1755,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0200.
EXCLUDE,,janus_baseline_gate/CANONICAL_BASELINE_REPORT.md,054d383db6ce999c1c443e033cdc867297edf9f427f40292d0b01951bf115d5e,5672,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0018.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_AuditResolved_ReproducibilityRelease.zip,fa39097305aa305fd11bb270ac2a21a96838214f09d2b54ab185515ba4b88fa2,5952036,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0839.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease.zip,aab51d38ba587bc7d1f95765be159740698d575c0a82c3906c4c863ff3bcdffc,6008071,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0577.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/ENVIRONMENT.md,11879bf9bed82c5a7ca7e80b5868f9f62aacdf24438292b41e9b31446b116942,517,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0056.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/README.md,a4f23e4a2b97f979e6b27cb363fe1372f3ae599087b9c89b686ae9ae98303a8a,4483,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0564.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/RUNNING_AUDITS.md,ec71a3fbff625b3fbe6514dc7c9081bd10d21def802f16861d770cf3975a539d,1663,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0796.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/SHA256SUMS.txt,3d1575ae05f53f11a2b5f13dff3bf1c8b8a277726618f07ef5d5572abbe8094e,9053,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0212.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/asymmetry_global_check.py,8f519e4b2fbd0dbf9d1659ba27c6d832e947a34d8c96f48cc113a3568fbf8bc1,1532,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0492.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/branch_audit.py,c29a6d2983ec9e50eb81a855018c084bc60a63cde414babffd502332aeaf7967,4897,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0661.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/edge_weight_ground_switch.py,1679b252671d84884a2a4a25b63b61498b62f3a7d77e05d39f456ffdbccca7bc,1443,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0074.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/edge_weight_sensitivity.py,51c683f848369352351818594b91e9bbe5fb7718d464e3bfbfbfd27d6799758d,2567,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0283.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/floquet_conditioning_audit.py,8ec21b53e8081f242ab249a5c911338055acbd766f84d69698f6507c90990d60,3367,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0488.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/make_resolved_figures.py,4cbc229a21f49a5c947fcf2ed2cfd81ec1dbf68f8a1f9f9bdbb05f92f4e2ea53,11731,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0266.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/matched_symmetry_audit.py,f8f93a3a2aabfe771af0efaef102483ecff0de61a58ed5f0c2312b6089aa5b6b,6911,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0834.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/matched_symmetry_final.py,8f063bb649d87dd8916ce8d84eaac5c73e65e2986456c1baca4932d0e2a3e82c,1752,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0489.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/resolve_branch_topology.py,6058c7d2b56959e98eb5b954a5ed4616f30024996e5ab963521146d6644f5fc1,3644,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0336.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/shape_scaling_audit.py,cfde0bcd4a006e03c37608d19035ac95320299a88136c00c7c368b8d77a5ee1c,3338,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0710.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/thermal_cluster_audit.py,8eac340b189490c273d3211664608eef4bec8aa1fe5d80d13e4a69660e636470,7232,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0487.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/triangle_branch_audit.py,769d45772e8188e3eba280e222b785a0c1445b8a1b3e7a66d556841fb69a8ae6,3204,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0413.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/triangle_ground_switch.py,c3211a2020414a0984c2dd642ad09367cb803e91c3165ba771f134565fe9423c,2775,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0664.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/audit_scripts/vector_mode_map.py,43c8229a9b1edd499f89686b306cecfcbea5e949e4d396ced24247476a4dd9ec,3067,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0231.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/config/canonical_unguided.json,7360c00cf0f60c3a800dbc74629dd811a2335109dc804980f35556430423e2be,2234,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0402.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/config/production.json,655c8eeef01037846dead3fe33349fe9314ef5f9c035596e7c71100876256239,3319,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0356.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/CANONICAL_BASELINE_DEPENDENCY.csv,3921a9facbecb0f198c14b0fa559fa338f2fe41c76e0353a18dd51dba5308632,1755,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0200.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/asymmetry_global_check.csv,63ab8ddda974801d45062cb1772d10bddd2d03d5c09a2563ea904edd855b10e3,708,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0348.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/baseline_shape_branch_connectivity.csv,c254d5a74f03cbdef7f09a4c64011348db06274f9bdf408b1fd2765dd0449ab6,24171,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0660.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/baseline_shape_prepared_endpoint_check.csv,a5e11bc3971114368b191b8fdfe49cdcb652875268449c84a984e26b551173e4,4901,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0567.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/baseline_triangle_stationary_check.csv,ad0b14d854265ac7a0d390b2759509357537ad661035ebbe4abe79e8b17669e4,1385,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0590.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/branch_family_continuation.csv,02415c64857c93945889fff43a78f678ae2a8aaadd4fe8100a23d637fbb59764,9659,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0008.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/branch_family_summary.csv,0871709658d8ca369dd21a0584bf590c1cf2a8e2efc260f80b244255602d7d6d,2573,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0028.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/branch_followed_thresholds.csv,80207e27baa7feb317dd95891d99435d2a57a7bd5a737eeb7e5a0d2c4d292603,1756,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0443.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/edge_weight_ground_switch.csv,f3a8d30d4a46550eae49d4056d2795875430d6803f76a1742eee90d151e0070a,334,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0822.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/floquet_conditioning_check.csv,2d9ea344f79c7a3b7f8b1ee23477311a1dee0c59eb42915220b72afb898d214d,560,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0155.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/free_cusp_like_point.csv,5e67c8c59e9d883997f506aa67bc2fa9353d984355cd8b7e6bde81c1655dd33e,301,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0325.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/free_fold_nondegeneracy.csv,7b3a007338abbe2aca3cf8b482c056a4a48f09b8404ee03407fc4f0750e83607,118445,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0424.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/free_thermal_cluster_ci_canonical.csv,6d5ab6e46cdb1272c0b8627c36d761be427836acc507c310c49952eead91f8e7,2461,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0381.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/free_thermal_cluster_ci_recomputed.csv,fc13c407274fca75f59c3c285736701ae84531034753f7ec092b00047bf117eb,1862,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0844.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/matched_symmetry_final.csv,2aef9c57787f0aa0eee6848de1fdcc3223fb6161ea588c93aed6c5c5c54c5313,1660,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0145.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/matched_symmetry_final_contracts.csv,e7d84591f0b92febcb6bcd45980b6b6684cf47c48da5b8d6a967091e4c6c4169,280,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0784.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/shape_scaling_extended.csv,2deaacd57ebb582c817cd5c395f0fc6a198ce516372157933667a4cae0b4cdf0,6755,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0158.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/shape_scaling_metrics.csv,83810cfce0b829965ad2ef48f4cc9c250305a59decd2a75ac436acf6b4ea4b75,1526,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0460.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/triangle_branch_families.csv,1d0ff061405bb35eb03cb4c4d82e5bf55b724d41fc82c07196f269076e536480,1581,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0098.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/triangle_ground_switch.csv,b2908ab9f20c3fffe2ef96e4d51eb8c8c758db938d60186f80380c8485393c0d,2899,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0610.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/canonical/vector_mode_map_F0_period.csv,fe9365f60cafa029fdf414cddf51ed490f7f98cd34cc2b967e706ab0c09cfcc1,9433,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0855.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/data/raw_thermal/free_thermal_trajectory_raw_canonical.csv,279cce7e3b9e80f03b94e4d345d85fc26ab8ed9ce0864f566ae1986a9f89db53,1121505,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0136.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/figures/Figure_1_symmetry_contracts.png,cc37eeb43ae16b313b8306499b42dd20e1456c2672236f73b393afb7fd2d9013,432290,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0694.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/figures/Figure_2_branch_resolved_depinning.png,d485395e1e1cad111fefc981339d9ff973fa8ffe6251e462771d6f1696a2e2ca,355658,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0730.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/figures/Figure_3_extended_size_shape_similarity.png,cb7582900f68c199563b0c8db5beba178d71865b857970dcbbfadf50662cfc40,439600,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0692.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/figures/Figure_4_boundary_registry_switching.png,71598bbe3f865cf93187ce29e1e766c8f402f88a8e4a3ab1976e0bdd39d027c9,397699,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0396.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/figures/Figure_5_vector_mode_map_floquet.png,84f44d721ff39ebe33b42e94cd8ca6aa3c06938b23ddf3d0762765afe73c33ea,271416,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0464.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/figures/Figure_6_thermal_cluster_uncertainty.png,3565297c47a9e8d999db5c2e61e5cf29ba9e3ae433088511a02503238b083a22,205036,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0188.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/manuscript/Janus_MoSSe_AuditResolved_SupplementaryInformation.docx,c1f05ec628a69311debe72ba01912824d4ba72669ad91cbb082a7b44348d881d,44981,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0659.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/manuscript/Janus_MoSSe_Reboot_Revalidated_Manuscript_AuditResolved.docx,fdab21b00ac99b26341f8e2a576fb5c0d1034cdb99c8f4981daccaabff3a4c82,3459850,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0851.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/asymmetry_global_check.py,8d5a96342dbc9d89951255c7aab6a841c8ccebe5a5fde9645ebc8255b7e06f25,1508,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0482.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/branch_audit.py,8fb18cbf9daedc3f2214e06beb55792081a7d3cafec566118681cc163a4e203e,4884,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0493.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/edge_weight_ground_switch.py,7176e83e7df49f3a2af1f0d53ddb44385f4a6d7ff3ff510eb6dd308aaab4d116,1419,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0397.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/edge_weight_sensitivity.py,ce8b8b7a68e882a9e961a4ba2bbce2799e5031451d3224085a8254d2f66f1f6f,2596,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0705.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/floquet_conditioning_audit.py,c91aa58aa940538cd96684d3d26d8226f6b7ff9437aeb1123c0fd1f41625e374,3343,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0685.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/make_resolved_figures.py,a8f74a787b0af005f814cf1222b15ab04d15df072db0fadd88ceaea23c311db2,11587,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0573.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/matched_symmetry_audit.py,3ef780dbd6dfa7d788e98a30dc986d6e73998cf69448fcc812849ed5c3110be4,6873,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0219.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/matched_symmetry_final.py,ffac41fcfaa977a47f39a3201bb079038a05c05df005f9e44d8c0605686a6d0c,1641,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0860.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/resolve_branch_topology.py,550333a1ea3842e63a87d2750450a6bbb9d5d8aa9b58ec819359a955de9b14e9,3606,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0292.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/shape_scaling_audit.py,79757a4815644d7ff67824595611db079d76f1d516fb50542b1c8111d19f6a21,3300,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0422.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/thermal_cluster_audit.py,1813606a131d67f182a7f39935642c9b2e628d3648320dc592626eed89e00d01,7162,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0079.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/triangle_branch_audit.py,9bbdafc7f55490a1bf34328d1fe38d168f70837a31610a201d507a454cec1725,3180,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0534.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/triangle_ground_switch.py,9f336c5d16c29cde253d49e3a3712c051aba03ad0909347cd5b65691e7865e74,2751,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0544.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/provenance_scripts/vector_mode_map.py,5593ccf03a3ef70d26e40a74d037e4dd97c12139bb454ad44d1f08fc4359a335,3043,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0296.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/recompute_thermal_summary.py,97042cadb931934cf36ad2d85b5d4c71c716e1b6146146d06bdbf385f335c935,1183,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0511.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/reports/AUDIT_RESOLUTION_REPORT.md,be745c21b7e7d5ef3a1f9c67f364f0497ffd72c4126064f403cb962cef81bcfa,14718,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0651.
EXCLUDE,,janus_baseline_gate/Janus_MoSSe_CanonicalUnguided_BaselineRelease/reports/CANONICAL_BASELINE_REPORT.md,054d383db6ce999c1c443e033cdc867297edf9f427f40292d0b01951bf115d5e,5672,EXACT_DUPLICATE,OK,Exact SHA-256 duplicate; keep preferred copy in DUP-0018.
